,Unnamed: 0,img,title,console,genre,publisher,developer,vg_score,critic_score,user_score,total_shipped,total_sales,na_sales,jp_sales,pal_sales,other_sales,release_date,last_update
10037,21182,/games/boxart/default.jpg,Flyhunter Origins,And,Misc,Triniti Interactive,Unknown,,,,,,,,,,2014-10-01,
10038,21183,/games/boxart/default.jpg,Flyhunter Origins,PC,Misc,Triniti Interactive,Unknown,,,,,,,,,,2014-10-01,
10039,21191,/games/boxart/default.jpg,Foosball - Street Edition,PC,Misc,Unknown,Unknown,,,,,,,,,,2014-04-16,
10040,21192,/games/boxart/full_6664365AmericaFrontccc.jpg,Football Genius: The Ultimate Quiz,XBL,Misc,RTL,I-Imagine Interactive,,,,,,,,,,2009-09-30,
10041,21193,/games/boxart/full_1834789PALFrontccc.jpg,Football Manager 2013,And,Misc,Sega,Unknown,,,,,,,,,,2012-12-13,
10042,21194,/games/boxart/full_6447218PALFrontccc.jpg,Football Manager 2013,OSX,Misc,Sega,Unknown,,,,,,,,,,2012-11-01,
10043,49873,/games/boxart/full_3614731PALFrontccc.jpg,Football Manager 2013,PC,Sports,Sega,Sports Interactive,,,,,1.06,,,0.96,0.1,2012-11-01,2018-01-05
10044,21210,/games/boxart/default.jpg,Fortuna Magus,And,Misc,"Kotobuki Solution Co., Ltd.",Unknown,,,,,,,,,,2014-03-10,
10045,21216,/games/boxart/default.jpg,Fractured Soul,PC,Misc,Endgame Studios,Unknown,,,,,,,,,,2014-02-25,
10046,44371,/games/boxart/default.jpg,Fractured Soul,DS,Shooter,Graffiti,Endgame Studios,,,,,,,,,,2012-02-21,
10047,44372,/games/boxart/full_fractured-soul_641AmericaFront.jpg,Fractured Soul,3DS,Shooter,Ignition Entertainment,UTV Ignition Games,,,,,,,,,,2012-02-21,
10048,21218,/games/boxart/default.jpg,Freaking Meatbags,OSX,Misc,Unknown,Unknown,,,,,,,,,,2014-07-01,
10049,21219,/games/boxart/default.jpg,Freaking Meatbags,PC,Misc,Unknown,Unknown,,,,,,,,,,2014-07-01,
10050,21220,/games/boxart/default.jpg,Freddi Fish and Luther's Maze Madness,Linux,Misc,Humongous Entertainment.,Unknown,,,,,,,,,,1996-11-22,
10051,21221,/games/boxart/full_5033827AmericaFrontccc.jpeg,Freddi Fish and Luther's Maze Madness,PC,Misc,Humongous Entertainment.,Unknown,,,,,,,,,,1996-11-22,
10052,21222,/games/boxart/default.jpg,Freddi Fish and Luther's Maze Madness,OSX,Misc,Humongous Entertainment.,Unknown,,,,,,,,,,1996-11-22,
10053,21223,/games/boxart/full_109772AmericaFrontccc.jpeg,Freddi Fish and Luther's Water Worries,PC,Misc,Humongous Entertainment,Unknown,,,,,,,,,,1996-12-19,
10054,21224,/games/boxart/default.jpg,Frederic: Evil Strikes Back,OSX,Misc,Forever Entertainment S.A.,Unknown,,,,,,,,,,2014-05-23,
10055,21225,/games/boxart/default.jpg,Frederic: Evil Strikes Back,And,Misc,Forever Entertainment S.A.,Unknown,,,,,,,,,,2014-05-07,
10056,21226,/games/boxart/default.jpg,Frederic: Evil Strikes Back,Linux,Misc,Forever Entertainment S.A.,Unknown,,,,,,,,,,2014-05-23,
10057,21227,/games/boxart/default.jpg,Frederic: Evil Strikes Back,PC,Misc,Forever Entertainment S.A.,Unknown,,,,,,,,,,2014-05-23,
10058,21239,/games/boxart/default.jpg,Freedom Fall,OSX,Misc,Unknown,Unknown,,,,,,,,,,2013-08-28,
10059,21240,/games/boxart/default.jpg,Freedom Fall,PC,Misc,Unknown,Unknown,,,,,,,,,,2013-08-28,
10060,21241,/games/boxart/default.jpg,Freedom Fall,And,Misc,Unknown,Unknown,,,,,,,,,,2013-07-19,
10061,21245,/games/boxart/8374537ccc.png,Frets on Fire,PC,Misc,Unknown,Unreal Voodoo,,,,,,,,,,2006-08-03,
10062,21251,/games/boxart/default.jpg,Frobisher Says!,PSV,Misc,Sony Computer Entertainment America,Unknown,,,,,,,,,,2013-04-16,
10063,21255,/games/boxart/default.jpg,Frontier: First Encounters,MSD,Misc,GameTek,Unknown,,,,,,,,,,1995-04-16,
10064,21259,/games/boxart/default.jpg,Frozen Synapse,PSV,Misc,Mode 7,Unknown,,,,,,,,,,2014-01-01,
10065,21260,/games/boxart/default.jpg,Frozen Synapse,PS3,Misc,Mode 7,Unknown,,,,,,,,,,2014-01-01,
10066,21261,/games/boxart/default.jpg,Frozen Synapse,OSX,Misc,Mode 7,Unknown,,,,,,,,,,2011-05-26,
10067,56694,/games/boxart/full_frozen-synapse_239PALFront.jpg,Frozen Synapse,PC,Strategy,Matrix Games,Mode 7 Games,,8.6,,,,,,,,2011-05-26,
10068,21280,/games/boxart/default.jpg,FTL: Faster Than Light,Linux,Misc,Unknown,Unknown,,,,,,,,,,2012-09-14,
10069,21281,/games/boxart/default.jpg,FTL: Faster Than Light,OSX,Misc,Unknown,Unknown,,,,,,,,,,2012-09-14,
10070,21282,/games/boxart/full_7036307PALFrontccc.png,FTL: Faster Than Light,PC,Misc,Unknown,Unknown,,8.6,,,,,,,,2012-09-14,
10071,21284,/games/boxart/default.jpg,Full Bore,PC,Misc,Unknown,Unknown,,,,,,,,,,2013-09-29,
10072,21288,/games/boxart/6525988ccc.jpg,Fun 'n Games,3DO,Misc,Panasonic Interactive Media,Virgin Interactive,,,,,,,,,,1994-01-01,
10073,21290,/games/boxart/default.jpg,Funky Smugglers,OSX,Misc,11 bit studios,Unknown,,,,,,,,,,2012-10-11,
10074,21291,/games/boxart/default.jpg,Funky Smugglers,And,Misc,11 bit studios,Unknown,,,,,,,,,,2012-10-11,
10075,21307,/games/boxart/full_5547258JapanFrontccc.jpg,Gaia Master,PS,Misc,Capcom,Capcom,,,,,,,,,,2000-04-13,
10076,21329,/games/boxart/full_4315141AmericaFrontccc.jpg,Galactic Pinball,VB,Misc,Nintendo,Intelligent Systems,,,,,,,,,,1995-08-14,
10077,21330,/games/boxart/default.jpg,Galatea,PSV,Misc,Unknown,Unknown,,,,,,,,,,2014-02-26,
10078,21339,/games/boxart/full_507653AmericaFrontccc.jpg,Game & Watch Collection,DS,Misc,Nintendo,Nintendo,,,,,,,,,,2008-12-15,
10079,21340,/games/boxart/full_game-ampamp-watch-collection-2_6AmericaFront.jpg,Game & Watch Collection 2,DS,Misc,Nintendo,Nintendo,,,,,,,,,,2010-03-31,
10080,21342,/games/boxart/3746903ccc.jpg,Game Boy Camera,GB,Misc,Nintendo,Game Freak,,,,,,,,,,1998-08-01,
10081,21346,/games/boxart/default.jpg,Game Dev Tycoon,OSX,Misc,Greenheart Games,Unknown,,,,,,,,,,2013-03-15,
10082,46702,/games/boxart/full_2489719AmericaFrontccc.jpg,Game Dev Tycoon,PC,Simulation,Greenheart Games,Greenheart Games,,,,1.7,,,,,,2013-03-15,2019-02-02
10083,21356,/games/boxart/full_9084773AmericaFrontccc.jpg,Game Room,PC,Misc,Sierra Entertainment,Sierra Entertainment,,,,,,,,,,2001-03-24,
10084,21357,/games/boxart/full_7617739AmericaFrontccc.jpg,Game Room,XBL,Misc,Microsoft,Krome Studios,,,,,,,,,,2010-03-24,
10085,21372,/games/boxart/default.jpg,Gardens Inc. 2: The Road to Fame,PC,Misc,Mumbo Jumbo,Unknown,,,,,,,,,,2014-05-22,
10086,21386,/games/boxart/default.jpg,Germinator,PS3,Misc,Creat Studios,Unknown,,,,,,,,,,2013-03-05,
10087,21387,/games/boxart/default.jpg,Germinator,PSV,Misc,Creat Studios,Unknown,,,,,,,,,,2013-03-05,
10088,21388,/games/boxart/default.jpg,Get Even,PS4,Misc,Farm 51,Unknown,,,,,,,,,,2018-01-01,
10089,21389,/games/boxart/default.jpg,Get Even,PC,Misc,Unknown,Unknown,,,,,,,,,,2016-01-01,
10090,21390,/games/boxart/default.jpg,Get Even,XOne,Misc,Unknown,Unknown,,,,,,,,,,2016-01-01,
10091,21399,/games/boxart/default.jpg,Ghost of a Tale,PC,Misc,Unknown,Unknown,,,,,,,,,,2015-01-01,
10092,21411,/games/boxart/default.jpg,Ghosts 'n Goblins,Arc,Misc,Capcom,Unknown,,,,,,,,,,1985-09-19,
10093,21412,/games/boxart/default.jpg,Ghosts 'n Goblins,GBA,Misc,Capcom,Unknown,,,,,,,,,,,
10094,21413,/games/boxart/default.jpg,Ghosts 'n Goblins,C64,Misc,Elite,Unknown,,,,,,,,,,1986-12-01,
10096,26748,/games/boxart/full_ghosts-n-goblins_0AmericaFront.jpg,Ghosts 'n Goblins,NES,Platform,Capcom,Micronics,,,,1.64,,,,,,1986-11-01,
10097,28512,/games/boxart/full_ghosts-n-goblins_2AmericaFront.jpg,Ghosts 'n Goblins,VC,Platform,Capcom,Micronics,,,,,,,,,,2007-12-10,
10098,30012,/games/boxart/default.jpg,Ghosts 'n Goblins,GB,Platform,Unknown,Capcom,,,,,,,,,,,2017-12-31
10099,21419,/games/boxart/full_2270389AmericaFrontccc.jpg,Gin Rummy,XBL,Misc,Sierra Online,Sierra Online Shanghai Studios,,,,,,,,,,2008-09-03,
10100,21445,/games/boxart/full_6239330AmericaFrontccc.jpg,Go! Go! Break Steady,XBL,Misc,Microsoft,Little Boy Games,,,,,,,,,,2008-07-23,
10101,21466,/games/boxart/default.jpg,Golden Sun,WiiU,Misc,Nintendo,Unknown,,,,,,,,,,2014-04-07,
10102,36941,/games/boxart/218442ccc.jpg,Golden Sun,GBA,Role-Playing,Nintendo,Camelot Software Planning,,9.1,,1.65,,,,,,2001-11-11,
10103,21467,/games/boxart/default.jpg,Golf,GBA,Misc,Nintendo,Unknown,,,,,,,,,,2003-04-21,
10104,49581,/games/boxart/8130187ccc.jpg,Golf,NES,Sports,Nintendo,Nintendo,,,,4.01,,,,,,1985-10-18,
10105,49677,/games/boxart/full_golf_8AmericaFront.jpg,Golf,GB,Sports,Nintendo,Nintendo,,,,2.12,,,,,,1990-02-01,
10106,53055,/games/boxart/full_2996890AmericaFrontccc.jpg,Golf,VB,Sports,Nintendo,Tikipod,,,,,,,,,,1995-11-01,
10107,53056,/games/boxart/full_golf_443AmericaFront.png,Golf,3DS,Sports,Unknown,Nintendo,,6.0,,,,,,,,2011-06-29,
10108,53057,/games/boxart/644433ccc.jpg,Golf,2600,Sports,Atari,Atari,,,,,,,,,,1978-01-01,
10109,21479,/games/boxart/default.jpg,Governor of Poker,3DS,Misc,Youda Games,Unknown,,,,,,,,,,2014-04-10,
10110,21480,/games/boxart/default.jpg,Governor of Poker,And,Misc,Youda Games,Unknown,,,,,,,,,,2009-12-05,
10111,21491,/games/boxart/default.jpg,Gravi,PC,Misc,Unknown,Unknown,,,,,,,,,,2013-10-08,
10112,21492,/games/boxart/full_4658566AmericaFrontccc.jpg,Gravitron 2,PC,Misc,Independent,Dark Castle Software,,,,,,,,,,2008-08-31,
10113,21504,/games/boxart/default.jpg,Grinsia,And,Misc,Nicalis,Unknown,,,,,,,,,,2012-03-20,
10114,21505,/games/boxart/default.jpg,Grinsia,Linux,Misc,Nicalis,Unknown,,,,,,,,,,2014-07-01,
10115,21506,/games/boxart/default.jpg,Grinsia,3DS,Misc,Nicalis,Unknown,,,,,,,,,,2014-05-08,
10116,21507,/games/boxart/default.jpg,Grinsia,PC,Misc,Nicalis,Unknown,,,,,,,,,,2014-07-01,
10117,21508,/games/boxart/default.jpg,Groove Heaven,3DS,Misc,Teyon Entertainment,Unknown,,,,,,,,,,2013-05-23,
10118,21510,/games/boxart/default.jpg,Growing Pains,PC,Misc,Smudged Cat Games,Unknown,,,,,,,,,,2014-05-28,
10119,21521,/games/boxart/full_3459254AmericaFrontccc.jpg,Guitar Hero Live,And,Misc,Activision,FreeStyleGames,,,,,,,,,,2016-01-01,
10120,26294,/games/boxart/full_3401532AmericaFrontccc.jpg,Guitar Hero Live,PS4,Music,Activision,FreeStyleGames,,,,,1.21,0.52,,0.49,0.2,2015-10-20,2018-03-15
10121,26305,/games/boxart/full_3557748AmericaFrontccc.jpg,Guitar Hero Live,XOne,Music,Activision,FreeStyleGames,,,,,0.83,0.52,,0.23,0.08,2015-10-20,2018-03-15
10122,26334,/games/boxart/full_6194843AmericaFrontccc.jpg,Guitar Hero Live,PS3,Music,Activision,FreeStyleGames,,,,,0.38,0.16,,0.16,0.06,2015-10-20,2018-03-15
10123,26337,/games/boxart/full_656714PALFrontccc.jpg,Guitar Hero Live,X360,Music,Activision,FreeStyleGames,,,,,0.34,0.2,,0.11,0.03,2015-10-20,2018-03-15
10124,26348,/games/boxart/full_67424AmericaFrontccc.jpg,Guitar Hero Live,WiiU,Music,Activision,FreeStyleGames,,,,,0.27,0.18,,0.06,0.03,2015-10-20,2018-03-15
10125,21526,/games/boxart/default.jpg,Guns of Icarus Online,PC,Misc,Muse Games,Unknown,,,,,,,,,,2012-10-29,
10126,21527,/games/boxart/default.jpg,GunZ 2: The Second Duel,PC,Misc,MAIET Entertainment,Unknown,,,,,,,,,,2014-02-17,
10127,21539,/games/boxart/default.jpg,H-Hour: World's Elite,PS4,Misc,Infogrammes Studios,Unknown,,,,,,,,,,2016-01-01,
10128,21540,/games/boxart/default.jpg,H-Hour: World's Elite,PC,Misc,Infogrammes Studios,Unknown,,,,,,,,,,2016-01-01,
10129,21546,/games/boxart/default.jpg,Hakuoki: Memories of the Shinsengumi,3DS,Misc,Rising Star Games,Unknown,,,,,,,,,,2013-10-24,
10130,21547,/games/boxart/default.jpg,Half-Life,OSX,Misc,Valve Corporation,Unknown,,,,,,,,,,2013-01-25,
10131,41781,/games/boxart/full_8260273AmericaFrontccc.jpg,Half-Life,PC,Shooter,Sierra Entertainment,Valve Software,,9.5,,9.3,,,,,,1998-11-19,
10132,42250,/games/boxart/6054300ccc.gif,Half-Life,PS2,Shooter,Sierra Entertainment,Gearbox Software,,8.4,,,0.6,0.29,,0.23,0.08,2001-11-11,
10133,21548,/games/boxart/default.jpg,Half-Life 2,OSX,Misc,Valve Corporation,Unknown,,,,,,,,,,2010-03-26,
10134,41766,/games/boxart/6354662ccc.jpg,Half-Life 2,PC,Shooter,VU Games,Valve Software,,9.7,,12.0,,,,,,2004-11-16,
10135,42245,/games/boxart/full_8931705AmericaFrontccc.jpg,Half-Life 2,XB,Shooter,Electronic Arts,Valve Software,,8.9,,,0.61,0.37,,0.21,0.03,2005-11-15,
10136,21549,/games/boxart/default.jpg,Half-Life 2: Episode One,OSX,Misc,Valve Corporation,Unknown,,,,,,,,,,2006-06-01,
10137,41833,/games/boxart/full_825609AmericaFrontccc.jpg,Half-Life 2: Episode One,PC,Shooter,Electronic Arts,Valve Software,,8.7,,3.92,,,,,,2006-06-01,
10138,21550,/games/boxart/default.jpg,Half-Life 2: Episode Two,OSX,Misc,Valve Corporation,Unknown,,,,,,,,,,2010-05-26,
10139,41850,/games/boxart/full_5095376AmericaFrontccc.jpg,Half-Life 2: Episode Two,PC,Shooter,Valve Software,Valve Corporation,,9.1,,3.28,,,,,,2007-10-10,
10140,21584,/games/boxart/default.jpg,Happy Wars,X360,Misc,Unknown,Unknown,,,,,,,,,,2012-10-12,
10141,21589,/games/boxart/full_4842548AmericaFrontccc.jpg,Hardwood Backgammon,XBL,Misc,Silver Creek Entertainment,Silver Creek Entertainment,,6.8,,,,,,,,2005-12-08,
10142,21590,/games/boxart/full_5463323AmericaFrontccc.jpg,Hardwood Backgammon,PC,Misc,Silver Creek Entertainment,Silver Creek Entertainment,,,,,,,,,,2006-11-14,
10143,21591,/games/boxart/full_8681266AmericaFrontccc.jpg,Hardwood Hearts,XBL,Misc,Silver Creek Entertainment,Silver Creek Entertainment,,6.5,,,,,,,,2005-12-08,
10144,21592,/games/boxart/full_7964238AmericaFrontccc.jpg,Hardwood Spades,XBL,Misc,Silver Creek Entertainment,Silver Creek Entertainment,,6.2,,,,,,,,2005-12-08,
10145,21615,/games/boxart/default.jpg,"Heart Forth, Alicia",PSV,Misc,Unknown,Unknown,,,,,,,,,,2015-01-01,
10146,21616,/games/boxart/default.jpg,"Heart Forth, Alicia",PC,Misc,Unknown,Unknown,,,,,,,,,,2015-01-01,
10147,21617,/games/boxart/default.jpg,"Heart Forth, Alicia",Linux,Misc,Unknown,Unknown,,,,,,,,,,2015-01-01,
10148,21618,/games/boxart/default.jpg,"Heart Forth, Alicia",WiiU,Misc,Unknown,Unknown,,,,,,,,,,2015-01-01,
10149,21619,/games/boxart/default.jpg,"Heart Forth, Alicia",OSX,Misc,Unknown,Unknown,,,,,,,,,,2015-01-01,
10150,21620,/games/boxart/full_4511588AmericaFrontccc.png,Hearthstone: Heroes of Warcraft,OSX,Misc,Blizzard Entertainment,Unknown,,,,,,,,,,2014-03-11,
10151,21621,/games/boxart/full_1598564AmericaFrontccc.png,Hearthstone: Heroes of Warcraft,PC,Misc,Blizzard Entertainment,Unknown,,,,,,,,,,,
10152,58268,/games/boxart/default.jpg,Hearthstone: Heroes of Warcraft,And,Strategy,Blizzard Entertainment,Blizzard Entertainment,,,,,,,,,,2015-04-14,2019-05-24
10153,21625,/games/boxart/default.jpg,Hegemony Rome: The Rise of Caesar,PC,Misc,Unknown,Unknown,,,,,,,,,,2014-05-15,
10154,21633,/games/boxart/3897548ccc.jpg,Helix,WW,Misc,Ghostfire Games,Ghostfire Games,,,,,,,,,,2008-08-25,
10155,21639,/games/boxart/default.jpg,Hellraid,PC,Misc,Techland,Unknown,,,,,,,,,,2014-01-01,
10156,21640,/games/boxart/default.jpg,Hellraid,PS4,Misc,Techland,Unknown,,,,,,,,,,2016-01-01,
10157,21641,/games/boxart/default.jpg,Hellraid,X360,Misc,Techland,Unknown,,,,,,,,,,2014-01-01,
10158,21642,/games/boxart/default.jpg,Hellraid,PS3,Misc,Techland,Unknown,,,,,,,,,,2014-01-01,
10159,21643,/games/boxart/default.jpg,Hellraid,XOne,Misc,Techland,Unknown,,,,,,,,,,2016-01-01,
10160,21649,/games/boxart/default.jpg,Hero Siege,And,Misc,Panic Art Studios,Unknown,,,,,,,,,,2013-12-18,
10161,21650,/games/boxart/default.jpg,Hero Siege,PC,Misc,Panic Art Studios,Unknown,,,,,,,,,,2013-12-18,
10162,21653,/games/boxart/default.jpg,Hero-U: Rogue to Redemption,PC,Misc,Transolar Games,Unknown,,,,,,,,,,,
10163,21654,/games/boxart/default.jpg,Hero-U: Rogue to Redemption,Linux,Misc,Transolar Games,Unknown,,,,,,,,,,,
10164,21655,/games/boxart/default.jpg,Hero-U: Rogue to Redemption,OSX,Misc,Transolar Games,Unknown,,,,,,,,,,,
10165,21659,/games/boxart/default.jpg,Heroes of Dragon Age,And,Misc,Electronic Arts,Unknown,,,,,,,,,,2013-12-05,
10166,21660,/games/boxart/default.jpg,Heroes of Steel,PC,Misc,Unknown,Unknown,,,,,,,,,,2014-04-23,
10167,21672,/games/boxart/full_high-speed_195AmericaFront.jpg,High Speed,NES,Misc,Tradewest,Rare Ltd.,,,,,,,,,,1991-07-01,
10168,21684,/games/boxart/default.jpg,Hill Climb Racing,And,Misc,Fingersoft,Unknown,,,,,,,,,,2012-11-08,
10169,21690,/games/boxart/default.jpg,Hippocampal: The White Sofa,PC,Misc,Strategy First,Unknown,,,,,,,,,,2014-05-27,
10170,21738,/games/boxart/default.jpg,Hogs of War,PSP,Misc,Infogrames,Unknown,,,,,,,,,,2013-03-19,
10171,21739,/games/boxart/default.jpg,Hogs of War,PS3,Misc,Infogrames,Unknown,,,,,,,,,,2013-03-19,
10172,38540,/games/boxart/9502670ccc.jpg,Hogs of War,PS,Role-Playing,Infogrames,Infogrammes Studios,,,,,0.02,0.01,,0.01,0.0,2000-08-05,
10173,55975,/games/boxart/full_2450484AmericaFrontccc.jpg,Hogs of War,PC,Strategy,Infogrames,Infogrames Sheffield House,,,,,0.0,,,0.0,0.0,2000-10-03,
10174,21778,/games/boxart/default.jpg,Hotline Miami 2: Wrong Number,PS4,Misc,Devolver Digital,Unknown,,,,,,,,,,2015-03-10,
10175,21779,/games/boxart/default.jpg,Hotline Miami 2: Wrong Number,PS3,Misc,Devolver Digital,Unknown,,,,,,,,,,2015-03-10,
10176,21780,/games/boxart/default.jpg,Hotline Miami 2: Wrong Number,OSX,Misc,Devolver Digital,Unknown,,,,,,,,,,2015-03-10,
10177,21781,/games/boxart/default.jpg,Hotline Miami 2: Wrong Number,Linux,Misc,Devolver Digital,Unknown,,,,,,,,,,2015-03-10,
10178,21782,/games/boxart/default.jpg,Hotline Miami 2: Wrong Number,PSV,Misc,Devolver Digital,Unknown,,,,,,,,,,2015-03-10,
10179,42085,/games/boxart/full_456307AmericaFrontccc.png,Hotline Miami 2: Wrong Number,PC,Shooter,Devolver Digital,Dennaton Games,6.5,8.3,,1.04,,,,,,2015-03-10,2018-01-21
10180,21808,/games/boxart/default.jpg,Hungry Giraffe,PSV,Misc,Laughing Jackal,Unknown,,,,,,,,,,2012-10-02,
10181,21810,/games/boxart/default.jpg,Hungry Shark Evolution,And,Misc,Future Games of London,Unknown,,,,,,,,,,2010-07-28,
10182,21812,/games/boxart/2621225ccc.jpg,Hyper 3-D Pinball,SAT,Misc,Virgin Interactive,NMS Software,,,,,,,,,,1996-10-31,
10183,21813,/games/boxart/full_7523061AmericaFrontccc.jpg,Hyper 3-D Pinball,PC,Misc,Virgin Interactive,NMS Software,,,,,,,,,,1995-12-31,
10184,21820,/games/boxart/full_5322264PALFrontccc.jpg,I-Fluid,PC,Misc,Exkee,Exkee,,,,,,,,,,2008-07-22,
10185,21842,/games/boxart/default.jpg,IHF Handball Challenge 14,PC,Misc,Plug In Digital,Unknown,,,,,,,,,,2014-03-28,
10186,21843,/games/boxart/default.jpg,Ikachan,3DS,Misc,Nicalis,Unknown,,,,,,,,,,2013-01-31,
10187,21844,/games/boxart/default.jpg,Ikinari Anata ni Koishiteiru,PC,Misc,Unknown,Makura,,,,,,,,,,2011-07-29,
10188,21856,/games/boxart/default.jpg,Impire,PC,Misc,Paradox Interactive,Unknown,,,,,,,,,,2013-02-14,
10189,21863,/games/boxart/default.jpg,In Verbis Virtus,And,Misc,Choice of Games,Unknown,,,,,,,,,,2014-05-15,
10190,21864,/games/boxart/default.jpg,In Verbis Virtus,PC,Misc,Unknown,Unknown,,,,,,,,,,2015-04-03,
10191,21867,/games/boxart/full_inchworm-animation_32AmericaFront.jpg,Inchworm Animation,DSiW,Misc,Unknown,Flat Black Films,,,,,,,,,,2011-04-25,
10192,21869,/games/boxart/default.jpg,Inescapable,Linux,Misc,Unknown,Unknown,,,,,,,,,,2014-05-22,
10193,21870,/games/boxart/default.jpg,Inescapable,PC,Misc,Unknown,Unknown,,,,,,,,,,2014-05-22,
10194,21871,/games/boxart/default.jpg,Inescapable,OSX,Misc,Unknown,Unknown,,,,,,,,,,2014-05-22,
10195,21873,/games/boxart/default.jpg,Infinite Crisis,PC,Misc,Warner Bros. Interactive Entertainment,Unknown,,,,,,,,,,2015-03-26,
10196,21893,/games/boxart/6694447ccc.jpg,INXS: Make My Video,SCD,Misc,Sony Imagesoft,Digital Pictures,,,,,,,,,,1992-10-15,
10197,21899,/games/boxart/default.jpg,iRacing,Mob,Misc,Unknown,Unknown,,,,,,,,,,2008-08-26,
10198,21908,/games/boxart/default.jpg,Ironclad Tactics,OSX,Misc,Zachtronics Industries,Unknown,,,,,,,,,,2013-09-18,
10199,21909,/games/boxart/default.jpg,Ironclad Tactics,PS4,Misc,Zachtronics Industries,Unknown,,,,,,,,,,2015-01-01,
10200,21910,/games/boxart/default.jpg,Ironclad Tactics,PC,Misc,Zachtronics Industries,Unknown,,,,,,,,,,2013-09-18,
10201,21911,/games/boxart/default.jpg,Ironclad Tactics,Linux,Misc,Zachtronics Industries,Unknown,,,,,,,,,,2013-09-18,
10202,21923,/games/boxart/default.jpg,Ittle Dew,And,Misc,Ludosity AB,Unknown,,,,,,,,,,2014-06-07,
10203,21924,/games/boxart/default.jpg,Ittle Dew,PC,Misc,Ludosity AB,Unknown,,,,,,,,,,2013-07-23,
10204,21925,/games/boxart/default.jpg,Ittle Dew,WiiU,Misc,Ludosity AB,Unknown,,,,,,,,,,2014-05-29,
10205,21932,/games/boxart/default.jpg,Jagged Alliance: Flashback,PC,Misc,Full Control Studios,Unknown,,,,,,,,,,2014-07-01,
10206,21934,/games/boxart/default.jpg,Jak and Daxter: The Precursor Legacy,PS3,Misc,SCEA,Unknown,,,,,,,,,,2012-02-07,
10207,26667,/games/boxart/full_971930AmericaFrontccc.jpg,Jak and Daxter: The Precursor Legacy,PS2,Platform,Sony Computer Entertainment,Naughty Dog,,9.0,8.9,,3.64,2.08,0.15,1.09,0.33,2001-12-04,
10208,30030,/games/boxart/full_3694820AmericaFrontccc.jpg,Jak and Daxter: The Precursor Legacy,PS4,Platform,Sony Interactive Entertainment,Naughty Dog,,,,,,,,,,2017-08-22,2018-09-25
10209,21950,/games/boxart/full_jelly-pops_696PALFront.jpg,Jelly Pops,PSN,Misc,PomPom,PomPom Games,,,,,,,,,,2011-09-27,
10210,21962,/games/boxart/4853921ccc.jpg,Jeopardy! 25th Anniversary Edition,NES,Misc,GameTek,Rare Ltd.,,,,,,,,,,1990-06-01,
10211,21979,/games/boxart/default.jpg,Jett Rocket II: The Wrath of Taikai,3DS,Misc,Shin'en,Unknown,,,,,,,,,,2013-11-13,
10212,22023,/games/boxart/default.jpg,Joining Hands 2,OSX,Misc,10tons Ltd,Unknown,,,,,,,,,,2013-09-06,
10213,22024,/games/boxart/default.jpg,Joining Hands 2,PC,Misc,10tons Ltd,Unknown,,,,,,,,,,2013-09-09,
10214,22025,/games/boxart/default.jpg,Joining Hands 2,And,Misc,10tons Ltd,Unknown,,,,,,,,,,2013-09-06,
10215,22026,/games/boxart/default.jpg,Joining Hands 2,WinP,Misc,10tons Ltd,Unknown,,,,,,,,,,2013-09-09,
10216,22030,/games/boxart/default.jpg,Journey of a Roach,PC,Misc,Daedalic Entertainment,Unknown,,,,,,,,,,2013-11-04,
10217,22031,/games/boxart/default.jpg,Journey of a Roach,Linux,Misc,Daedalic Entertainment,Unknown,,,,,,,,,,2013-11-04,
10218,22032,/games/boxart/default.jpg,Journey of a Roach,OSX,Misc,Daedalic Entertainment,Unknown,,,,,,,,,,2013-11-04,
10219,22046,/games/boxart/full_jurassic-park-iii-danger-zone_8AmericaFront.jpg,Jurassic Park III: Danger Zone!,PC,Misc,Knowledge Adventure,Knowledge Adventure Inc.,,,,,,,,,,2005-06-29,
10220,22122,/games/boxart/default.jpg,Kentucky Route Zero,OSX,Misc,Unknown,Unknown,,,,,,,,,,2013-02-22,
10221,22123,/games/boxart/default.jpg,Kentucky Route Zero,PC,Misc,Unknown,Unknown,,,,,,,,,,2013-02-22,
10222,22124,/games/boxart/full_5273579AmericaFrontccc.jpg,Kerbal Space Program,PC,Misc,Unknown,Unknown,,,,,,,,,,2015-04-27,
10223,22125,/games/boxart/default.jpg,Kerbal Space Program,Linux,Misc,Unknown,Unknown,,,,,,,,,,2015-04-27,
10224,22126,/games/boxart/default.jpg,Kerbal Space Program,OSX,Misc,Unknown,Unknown,,,,,,,,,,2015-04-27,
10226,22128,/games/boxart/full_5520638AmericaFrontccc.png,Kersploosh!,3DS,Misc,Nintendo,Poisoft,,,,,,,,,,2013-03-07,2018-09-05
10227,22129,/games/boxart/default.jpg,Kick-Ass 2,PS3,Misc,Badland Studio,Unknown,,,,,,,,,,2014-07-01,
10228,22130,/games/boxart/default.jpg,Kick-Ass 2,PC,Misc,Badland Studio,Unknown,,,,,,,,,,2014-08-15,
